1,46.94
2,51.980000000000004
3,45.275
4,49.955
5,53.96
6,51.26
7,53.06
8,48.74
9,48.965
10,53.510000000000005
11,48.541999999999994
12,51.70679245283017
13,50.0
14,50.0
15,50.308571428571426
16,53.96
17,49.62480769230769
18,55.489999999999995
19,54.005
20,49.19
21,53.04186274509804
22,50.269999999999996
23,51.575
24,54.70571428571428
25,50.0
26,48.632000000000005
27,52.519999999999996
28,55.36
29,48.236000000000004
30,49.955
31,49.505
32,46.22
33,46.76
34,44.21
35,50.0
36,48.245000000000005
37,54.005
38,50.224999999999994
39,47.975
40,47.75000000000001
41,52.52
42,47.462
43,52.68615384615385
44,47.86571428571428
45,50.432
46,54.19999999999999
47,52.751428571428576
48,49.730000000000004
49,50.424285714285716
50,48.16400000000001
51,48.217999999999996
52,48.47
53,44.992727272727286
54,45.230000000000004
55,46.760000000000005
56,45.73142857142857
57,49.19
58,50.58500000000001
59,49.459999999999994
60,54.104000000000006
61,51.71
62,49.19
63,50.269999999999996
64,51.035000000000004
65,52.25000000000001
66,54.769999999999996
67,46.49
68,55.265
69,50.16083333333333
70,55.76
71,54.004999999999995
72,51.26
73,53.285000000000004
74,50.15428571428571
75,51.754999999999995
76,49.730000000000004
77,51.39735849056603
78,50.269999999999996
79,49.505
80,52.025
81,49.46
82,48.245000000000005
83,53.73500000000001
84,49.505
85,50.99
86,48.29
87,50.87
88,50.76499999999999
89,53.39000000000001
90,51.89000000000001
91,49.535564088219836
92,50.215999999999994
93,49.235
94,51.035
95,51.949999999999996
96,48.50000000000001
97,54.5
98,53.285
99,51.754999999999995
100,52.92
101,50.269999999999996
102,51.58399999999999
103,50.0
104,48.245000000000005
105,47.984
106,50.269999999999996
107,54.06435897435897
108,50.99
109,54.004999999999995
110,56.75000000000001
111,56.48
112,61.78807692307693
113,56.97500000000001
114,53.667500000000004
115,55.265
116,56.75000000000001
117,55.714999999999996
118,58.730000000000004
119,52.85428571428571
120,53.510000000000005
121,54.995
122,58.775000000000006
123,55.519590525893214
124,58.73000000000002
125,55.63969135802471
126,56.254999999999995
127,54.77
128,54.69799999999999
129,53.285000000000004
130,54.455
131,57.785
132,60.77428571428572
133,57.63714285714286
134,58.235
135,61.02499999999999
136,64.03999999999999
137,59.72
138,63.05
139,57.739999999999995
140,61.25
141,59.00000000000001
142,58.30743589743591
143,60.30499999999999
144,56.624
145,55.78185714285714
146,59.0
147,61.474999999999994
148,60.71
149,61.745
150,59.53999999999999
151,58.505
152,59.72105782733828
153,62.78
154,63.5
155,63.455
156,63.265062500000006
157,65.49996875
158,67.85089189189189
159,64.76
160,63.275000000000006
161,59.720000000000006
162,58.955
163,59.76499999999999
164,60.30499999999999
165,59.269999999999996
166,61.205
167,60.035
168,64.076
169,62.1275
170,59.05888752052547
171,62.01111111111111
172,62.239999999999995
173,60.980000000000004
174,62.55500000000001
175,65.255
176,65.55596153846156
177,68.765
178,68.27
179,67.64
180,69.48500000000001
181,68.99000000000001
182,71.24
183,69.692
184,68.765
185,65.75
186,65.16499999999999
187,64.715
188,64.94
189,66.08
190,67.28
191,66.74000000000001
192,70.025
193,66.56
194,67.77499999999999
195,63.725
196,66.515
197,66.02
198,65.255
199,65.47999999999999
200,69.755
201,65.435
202,67.73
203,74.75
204,72.23
205,76.505
206,65.525
207,67.235
208,71.51
209,73.265
210,75.74000000000001
211,73.76
212,64.985
213,65.75
214,66.965
215,67.45717948717949
216,66.95029320987653
217,67.505
218,68.72
219,65.975
220,64.64845238095236
221,64.37865384615384
222,65.03
223,68.495
224,70.25
225,63.39200000000001
226,66.34463829787234
227,65.705
228,66.38000000000001
229,67.73
230,71.24
231,67.235
232,71.56409965034965
233,63.725
234,65.435
235,63.9725
236,62.445714285714295
237,62.285
238,62.78
239,64.535
240,63.59476923076923
241,65.75
242,66.245
243,65.525
244,64.184
245,63.5
246,63.9324183006536
247,63.05980392156863
248,67.53358974358972
249,65.2065384615385
250,64.84410256410257
251,66.90141025641032
252,62.2379487179487
253,60.8
254,62.239999999999995
255,60.949999999999996
256,61.36571428571428
257,64.11200000000001
258,60.575
259,61.97
260,61.295
261,61.79
262,64.436
263,66.2
264,60.305
265,63.005
266,64.97000000000001
267,62.24
268,60.00285714285714
269,60.60776923076921
270,63.284000000000006
271,63.122
272,60.730223285486446
273,60.754999999999995
274,55.04
275,58.208000000000006
276,57.47
277,57.245000000000005
278,57.92
279,56.32571428571429
280,59.9
281,59.196363636363635
282,57.245000000000005
283,62.21
284,60.23
285,55.985
286,57.5056603773585
287,57.488
288,57.74
289,65.975
290,65.3
291,62.510000000000005
292,57.92000000000001
293,58.658
294,54.391999999999996
295,55.61000000000001
296,54.275
297,54.455
298,54.082
299,52.79
300,55.94
301,52.519999999999996
302,55.79
303,59.35999999999999
304,59.765
305,54.800000000000004
306,53.10500000000001
307,53.510000000000005
308,55.76
309,53.78
310,62.015
311,57.245000000000005
312,58.28
313,54.004999999999995
314,53.22899999999997
315,50.269999999999996
316,51.64940170940171
317,58.64000000000001
318,49.504999999999995
319,53.510000000000005
320,55.985
321,55.01
322,53.73500000000001
323,54.724999999999994
324,50.60999999999997
325,51.98750000000001
326,54.76339869281046
327,56.76179820179821
328,48.362435897435915
329,52.19375000000001
330,57.470000000000006
331,55.985
332,56.372
333,51.08
334,54.5
335,53.06
336,50.81
337,53.73500000000001
338,56.255
339,52.988
340,47.21
341,51.035
342,53.00857142857142
343,55.49
344,55.49
345,49.235
346,57.41600000000001
347,51.53
348,43.24999999999999
349,48.74
350,48.245000000000005
351,44.21970350404309
352,50.1560194983343
353,46.489999999999995
354,48.2
355,51.98
356,49.730000000000004
357,49.82
358,51.98
359,53.78
360,49.46000000000001
361,45.5
362,53.96
363,47.39000000000001
364,46.49
365,46.489999999999995
366,42.53
